spot no	proSPK-BC1	proSPK-BC2	pro35S-C1	pro35S-C2	empty vector1	empty vector2	empty vector3	empty vector4
40464	0.3253036	0.3171806	0.2732611	0.3067874	0.2929607	0.2520165	0.3044967	0.225045
40465	4.26282	4.167399	3.680546	4.753216	5.066092	1.381792	0.5167228	3.046268
40466	8.274808	7.827648	7.132238	8.556157	13.34592	9.983073	9.083967	8.713407
40467	6.242245	5.619457	5.24992	6.137067	7.318262	6.079002	4.780338	5.180664
40468	0.04971217	0.04604376	0.03750753	0.0537127	0.008034156	0.006899218	0.006723577	0.00635836
40469	1.695672	1.545729	1.408809	1.685997	1.650878	1.372351	1.74781	1.593803
40470	26.2511	24.54138	22.71186	25.56707	27.68308	21.17476	21.83614	24.90947
40471	0.4018444	0.3279624	0.2675647	0.3478741	0.2386031	0.2490045	0.1028756	0.2606191
40472	0.8590425	0.7796013	0.7431786	0.9080645	0.8860803	0.8111299	0.8112768	0.9611935
40473	6.61061	6.174293	5.581695	6.614779	3.63485	2.400631	1.719622	7.023109
40476	13.81291	13.02738	12.19591	14.69883	16.08612	8.869126	13.59043	7.274802
40477	2.371394	2.173104	2.068794	2.456736	2.518587	2.394064	2.435439	2.104908
40478	0.00270326	0.005779312	0.005863607	0.004089474	0.007776203	0.006799865	0.006539181	0.005890079
40479	5.695128	5.375386	5.037707	5.779843	4.26909	3.949376	2.194814	9.060129
40480	11.45203	10.7773	10.19136	11.71394	9.194799	6.554459	9.774533	9.052894
40481	0.02245017	0.01408197	0.01418092	0.01680587	0.007742884	0.006737763	0.00652436	0.01904352
40482	3.369818	3.142555	2.895512	3.395975	3.161279	2.839755	3.290314	3.148467
40483	0.2169529	0.1997722	0.1726944	0.203239	0.3133104	0.3065041	0.0832401	0.6503311
40484	5.811222	5.340171	5.024009	5.932391	6.40474	4.381885	4.924485	3.91255
40485	0.5223474	0.4460869	0.4255969	0.4789317	0.6541789	0.5552387	0.534637	0.6591924
40486	0.1147053	0.08893909	0.08375154	0.1079386	0.1239249	0.1173862	0.08805227	0.2221978
40487	0.01416161	0.009434376	0.008990197	0.01303899	0.008539103	0.008308658	0.01139145	0.01962259
40488	0.0168686	0.01023299	0.01076971	0.01152804	0.01697401	0.006578996	0.01398194	0.008943739
40489	0.02694111	0.01713445	0.0151525	0.01890077	0.01344691	0.006550292	0.01467083	0.01605476
40490	0.5012408	0.4440748	0.4126648	0.4636189	0.4918577	0.3503484	0.4206943	0.280042
40491	2.898528	2.330311	2.023028	1.930111	1.528	1.178126	1.00478	0.7725008
40492	0.1204716	0.09550192	0.09692848	0.1229597	0.1619093	0.1324033	0.1524097	0.1335727
40494	37.50829	34.83392	32.3854	35.22129	20.7267	11.56352	15.25474	33.03732
40495	0.1541218	0.1423705	0.1152904	0.1504547	0.1490236	0.3218112	0.02171137	0.2735852
40496	0.2311629	0.2128087	0.1957544	0.2273652	0.1652574	0.1631355	0.1896499	0.2429535
40497	0.003732181	0.005344269	0.005463151	0.005541279	0.007507396	0.006363118	0.006156569	0.005725214
40498	0.03317573	0.02790383	0.02572655	0.03356566	0.07347697	0.06522368	0.04792193	0.04967506
40499	5.634606	5.043192	4.706223	5.699401	3.549613	3.113769	2.870233	3.129972
40500	0.3295197	0.2790481	0.2800335	0.3031983	0.3794337	0.1765242	0.3981378	0.1781722
40501	0.1835404	0.1572578	0.1318826	0.1717375	0.1717646	0.2062211	0.1319493	0.3568571
40502	3.263502	2.894661	2.717475	3.199589	4.546676	3.94654	4.007953	4.680888
40503	0.4312009	0.3781108	0.3557473	0.4183949	0.3834631	0.344571	0.4346157	0.3165178
40504	0.00255311	0.00521325	0.00531791	0.003855904	0.007411757	0.006216747	0.006022723	0.005570631
40505	0.2355535	0.210481	0.194418	0.2337015	0.2871854	0.2856547	0.2749604	0.3308787
40506	3.060117	2.812532	2.585275	3.193968	3.41798	2.499511	4.283249	2.659332
40507	25.66401	23.71433	20.09288	27.86259	28.51763	25.40475	30.82491	23.37695
40510	7.734825	6.803767	6.374299	7.568407	11.36722	6.287391	6.41296	4.209353
40511	11.95692	10.88005	10.38363	12.38285	16.9059	14.5301	12.07178	11.81604
40512	0.4117569	0.3572534	0.3357218	0.3906679	0.3609804	0.2106136	0.333856	0.3542901
40514	0.01011052	0.005104937	0.005155115	0.009467471	0.008390979	0.006085896	0.008230011	0.005530533
40515	2.596587	2.501738	2.227124	2.767632	1.636635	7.26328	2.450981	9.814293
40516	4.549531	4.164379	3.841886	4.632464	4.497659	4.783169	4.39327	5.289829
40517	0.2826224	0.2534263	0.2177243	0.2615457	0.2756359	0.2300593	0.2312968	0.3943546
40518	0.1017699	0.09883251	0.08381705	0.1022843	0.2674893	0.1726439	0.09064574	0.1927536
40519	1.483579	1.359994	1.184833	1.370253	1.645489	1.442775	1.273476	0.9889018
40520	7.431511	6.842086	6.362737	7.568442	7.335413	6.770516	5.997961	10.67771
40521	1.632767	1.476656	1.353371	1.612066	1.439124	1.449868	1.194958	1.879382
40522	10.33329	9.386264	8.498288	10.33739	10.62532	10.23682	9.943035	9.109138
40523	0.0219348	0.01821803	0.01940765	0.02542908	0.01683142	0.01013506	0.005960793	0.0164378
40524	0.4428673	0.3920463	0.3506453	0.4122497	0.5506805	0.3629581	0.5569685	0.3590585
40525	63.9245	58.84093	55.98502	60.84325	47.89095	44.87867	57.94363	44.91706
40526	6.413572	5.868706	5.347936	6.521827	7.834115	8.530008	6.055677	6.583379
40527	0.5241061	0.4865352	0.4271094	0.5162506	0.3947519	0.7946413	0.3384277	0.6561412
40528	0.07699239	0.06732222	0.06192705	0.07465883	0.007249477	0.02109412	0.005877844	0.01412795
40529	0.6523196	0.5984291	0.5514184	0.658974	0.6667517	0.4996429	0.6152124	0.8943771
40530	1.176695	1.043135	0.9428564	1.166575	1.283499	0.8606948	1.496789	1.141175
40531	0.6138764	0.5938864	0.5278349	0.6396368	0.7963553	1.562154	0.7501072	1.532866
40532	0.02732681	0.02436789	0.01944649	0.01963437	0.02870623	0.03242331	0.02735139	0.031401
40533	0.01279765	0.005271983	0.005980334	0.009814436	0.007296079	0.0130864	0.005804168	0.02296974
40534	0.1211735	0.1015306	0.08892848	0.1082276	0.1048617	0.03824326	0.107527	0.09448145
40535	10.29305	9.532403	8.562464	10.10126	12.45717	11.56454	11.4886	13.0028
40536	0.0169886	0.01557853	0.0131341	0.01135568	0.008566083	0.006863978	0.01290369	0.006992455
40537	0.01125764	0.005385008	0.00647485	0.008711816	0.02315679	0.006428234	0.02716995	0.005749721
40538	0.04195051	0.03508721	0.03183853	0.03476269	0.04594753	0.0300308	0.04384886	0.02378141
40539	0.8796189	0.8365827	0.7438744	0.8656934	1.139488	1.386386	0.9515214	1.214963
40540	18.49281	17.51445	16.04907	19.97667	22.91474	18.24845	11.00044	9.456578
40541	0.00257877	0.005532734	0.005193822	0.004068031	0.00744516	0.006627279	0.005850101	0.005904839
40542	0.002589808	0.005574581	0.005205514	0.00411965	0.007479762	0.006684946	0.005859932	0.005989888
40543	0.1642948	0.1421937	0.1227914	0.1554757	0.144384	0.2085567	0.09106186	0.1965879
40544	0.009841303	0.005666773	0.005225414	0.006963314	0.007580288	0.006813731	0.006808393	0.006497941
40545	0.3818182	0.3455854	0.3363682	0.3709883	0.6610686	0.5422377	0.8324185	0.5041944
40546	5.555068	5.030879	4.099138	6.18455	5.450027	4.980249	4.239196	5.075631
40547	0.07173361	0.06933505	0.05681525	0.07062978	0.1237534	0.5538637	0.1824029	0.3107097
40548	1.550146	1.406534	1.267157	1.556756	2.500864	3.991009	0.8843274	5.225045
40549	2.004737	2.094523	1.924163	2.310029	1.718151	1.512659	2.001415	1.793783
40550	0.05304084	0.03692319	0.03138891	0.03981004	0.03715408	0.008893575	0.009308096	0.0149219
40551	0.002783553	0.005945704	0.00591409	0.004209386	0.008076423	0.006935121	0.006663406	0.00607086
40552	0.03073058	0.02263545	0.02158336	0.02550197	0.03840171	0.02339774	0.03354907	0.03259012
40553	0.2605284	0.2204154	0.2195532	0.2606099	0.2591593	0.1414335	0.2070423	0.1850013
40554	86.72307	58.33734	94.24351	80.13865	73.66161	125.8878	36.42104	100.1773
40555	0.00275309	0.005914141	0.005933685	0.004161227	0.01060366	0.006916942	0.006644925	0.005993156
40556	0.0914226	0.07102987	0.06411679	0.0823721	0.09641836	0.1102235	0.06981219	0.08687962
40557	0.003829512	0.005889083	0.005928559	0.004141632	0.007909063	0.006898138	0.006626384	0.005963465
40558	0.2291911	0.1755234	0.1821126	0.2186419	0.3792292	0.1809401	0.3392739	0.1643115
40559	0.1599387	0.143206	0.1280517	0.1379145	0.108424	0.1158349	0.1075779	0.09140144
40560	0.2764887	0.2250305	0.2087038	0.2420942	0.3628611	0.1185005	0.3517223	0.04422744
40561	3.05778	2.847994	2.710541	3.158165	4.70077	4.173569	3.285081	3.32036
40562	1.275377	1.137233	1.101554	1.267297	1.418064	1.120518	1.534534	0.9240088
40563	0.3195688	0.326006	0.2546109	0.3350135	0.2189998	1.634714	0.1276157	1.055584
40564	0.8247843	0.8565815	0.7435276	0.9458124	0.8018821	3.31054	1.077906	2.769029
40565	0.2859683	0.2667786	0.2707994	0.282682	0.2210348	0.05888152	0.3034509	0.1377061
40566	0.002684241	0.005716654	0.00581678	0.004069835	0.00772417	0.006744904	0.006489825	0.005866155
40567	0.00267801	0.005694204	0.005797895	0.004062559	0.007708069	0.006723557	0.006470835	0.005856997
40568	2.989054	2.514826	2.415943	2.445247	2.59864	1.861595	1.914097	1.885753
40569	9.784492	9.734832	9.527535	11.10005	14.11131	16.18141	8.933364	12.03763
40570	1.745745	0.8210729	1.385356	0.6525911	0.9516582	0.4166584	0.9473263	0.4369697
40571	0.9321083	0.8261083	0.7984902	0.905687	0.9866435	0.8718721	0.9403115	1.023589
